longitude,latitude,station_name,climate_id,date_time,temperature_c,dew_point_temp_c,relative_humidity,wind_speed_kmh,visibility_km,station_pressure_kpa,weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T06:00:00.000000,-6.7,-9.5,80.0,7.0,16.1,100.12,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T07:00:00.000000,-7.0,-9.7,81.0,7.0,16.1,100.16,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T08:00:00.000000,-6.4,-9.0,82.0,9.0,8.0,100.1,"Freezing Drizzle,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T09:00:00.000000,-6.1,-8.7,82.0,7.0,9.7,100.15,"Freezing Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T10:00:00.000000,-5.7,-8.0,84.0,7.0,8.0,100.13,Freezing Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T11:00:00.000000,-5.4,-7.7,84.0,9.0,9.7,100.08,Freezing Drizzle
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T12:00:00.000000,-5.5,-7.8,84.0,13.0,9.7,100.05,Freezing Drizzle
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T13:00:00.000000,-4.8,-7.2,83.0,15.0,9.7,100.07,Freezing Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T14:00:00.000000,-4.4,-6.9,83.0,6.0,8.0,100.09,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T15:00:00.000000,-3.7,-6.1,83.0,11.0,8.0,100.09,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T16:00:00.000000,-3.6,-5.9,84.0,0.0,8.0,100.15,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T17:00:00.000000,-3.1,-5.4,84.0,13.0,8.0,100.27,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T18:00:00.000000,-3.2,-5.3,85.0,6.0,9.7,100.33,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T19:00:00.000000,-3.0,-5.0,86.0,6.0,8.0,100.41,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T20:00:00.000000,-1.8,-3.7,87.0,4.0,9.7,100.48,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T21:00:00.000000,-1.3,-3.1,88.0,0.0,6.4,100.5,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T22:00:00.000000,-1.5,-3.0,89.0,4.0,4.0,100.54,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-07T23:00:00.000000,0.4,-1.5,87.0,22.0,9.7,100.62,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T00:00:00.000000,0.6,-3.2,76.0,32.0,25.0,100.72,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T01:00:00.000000,-0.6,-4.6,74.0,32.0,25.0,100.8,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T02:00:00.000000,-1.7,-6.2,71.0,30.0,25.0,100.98,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T03:00:00.000000,-3.5,-8.3,69.0,32.0,25.0,101.13,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T04:00:00.000000,-4.4,-9.2,69.0,22.0,25.0,101.21,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T05:00:00.000000,-5.9,-10.5,70.0,13.0,25.0,101.33,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T06:00:00.000000,-5.8,-10.8,68.0,13.0,25.0,101.47,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T07:00:00.000000,-5.6,-10.3,69.0,11.0,25.0,101.59,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T08:00:00.000000,-5.9,-10.7,69.0,11.0,24.1,101.7,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T09:00:00.000000,-6.4,-11.9,65.0,17.0,24.1,101.81,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T10:00:00.000000,-6.5,-11.6,67.0,17.0,9.7,101.89,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T11:00:00.000000,-7.1,-12.6,65.0,22.0,24.1,101.92,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T12:00:00.000000,-6.7,-11.9,66.0,15.0,24.1,101.9,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T13:00:00.000000,-6.5,-12.4,63.0,15.0,24.1,101.94,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T14:00:00.000000,-6.5,-12.0,65.0,19.0,24.1,101.97,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T15:00:00.000000,-6.6,-12.9,61.0,20.0,48.3,102.04,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T16:00:00.000000,-6.6,-13.3,59.0,20.0,24.1,102.09,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T17:00:00.000000,-7.2,-13.8,59.0,17.0,25.0,102.17,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T18:00:00.000000,-8.1,-14.1,62.0,17.0,25.0,102.23,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T19:00:00.000000,-8.0,-13.9,62.0,15.0,25.0,102.26,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T20:00:00.000000,-8.3,-13.7,65.0,15.0,25.0,102.28,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T21:00:00.000000,-8.3,-13.9,64.0,11.0,25.0,102.26,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T22:00:00.000000,-8.7,-14.0,65.0,7.0,25.0,102.22,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-08T23:00:00.000000,-9.0,-13.9,68.0,7.0,25.0,102.22,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T00:00:00.000000,-9.2,-14.3,66.0,6.0,25.0,102.17,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T01:00:00.000000,-9.8,-14.5,68.0,0.0,25.0,102.13,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T02:00:00.000000,-9.0,-14.1,66.0,4.0,25.0,102.15,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T03:00:00.000000,-8.8,-13.2,70.0,0.0,25.0,102.11,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T04:00:00.000000,-8.5,-13.2,69.0,9.0,25.0,102.02,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T05:00:00.000000,-8.4,-12.7,71.0,11.0,25.0,101.93,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T06:00:00.000000,-7.7,-11.9,72.0,11.0,25.0,101.86,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T07:00:00.000000,-6.8,-11.0,72.0,15.0,25.0,101.8,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T08:00:00.000000,-5.9,-10.5,70.0,13.0,16.1,101.74,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T09:00:00.000000,-5.4,-9.2,75.0,11.0,12.9,101.68,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T10:00:00.000000,-4.8,-8.3,76.0,9.0,16.1,101.64,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T11:00:00.000000,-3.7,-7.2,77.0,7.0,24.1,101.54,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T12:00:00.000000,-2.5,-6.6,73.0,9.0,24.1,101.4,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T13:00:00.000000,-1.7,-5.8,74.0,7.0,24.1,101.27,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T14:00:00.000000,-1.4,-5.1,76.0,7.0,24.1,101.2,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T15:00:00.000000,-1.0,-5.1,74.0,9.0,24.1,101.13,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T16:00:00.000000,-1.3,-5.7,72.0,11.0,24.1,101.05,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T17:00:00.000000,-1.4,-5.8,72.0,15.0,24.1,100.96,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T18:00:00.000000,-1.0,-5.6,71.0,20.0,25.0,100.9,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T19:00:00.000000,-1.1,-5.8,70.0,19.0,25.0,100.83,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T20:00:00.000000,-1.5,-6.2,70.0,15.0,25.0,100.77,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T21:00:00.000000,-1.7,-6.3,71.0,11.0,25.0,100.64,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T22:00:00.000000,-0.3,-6.3,64.0,19.0,25.0,100.54,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-09T23:00:00.000000,-0.2,-6.1,64.0,17.0,25.0,100.45,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T00:00:00.000000,2.5,-5.2,57.0,30.0,25.0,100.38,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T01:00:00.000000,2.3,-3.4,66.0,35.0,25.0,100.28,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T02:00:00.000000,1.4,-2.5,75.0,19.0,6.4,100.23,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T03:00:00.000000,1.6,-2.0,77.0,28.0,25.0,100.16,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T04:00:00.000000,1.2,-1.7,81.0,26.0,25.0,100.07,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T05:00:00.000000,0.8,-1.2,86.0,30.0,9.7,100.02,"Rain,Snow"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T06:00:00.000000,0.7,-1.2,87.0,30.0,8.0,100.04,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T07:00:00.000000,1.5,-0.7,85.0,20.0,8.0,100.08,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T08:00:00.000000,1.2,-1.1,85.0,24.0,16.1,100.11,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T09:00:00.000000,1.6,-0.8,84.0,17.0,19.3,100.23,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T10:00:00.000000,2.0,-0.9,81.0,24.0,24.1,100.27,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T11:00:00.000000,2.6,-1.1,77.0,22.0,24.1,100.29,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T12:00:00.000000,1.4,-3.1,72.0,30.0,24.1,100.32,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T13:00:00.000000,0.7,-5.4,64.0,26.0,24.1,100.36,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T14:00:00.000000,-0.2,-6.2,64.0,26.0,24.1,100.45,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T15:00:00.000000,-1.4,-7.9,61.0,30.0,24.1,100.65,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T16:00:00.000000,-3.1,-10.9,55.0,30.0,24.1,100.81,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T17:00:00.000000,-4.0,-12.0,54.0,17.0,24.1,100.91,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T18:00:00.000000,-4.9,-12.7,54.0,15.0,25.0,101.04,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T19:00:00.000000,-5.7,-13.8,53.0,15.0,25.0,101.15,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T20:00:00.000000,-6.4,-14.3,53.0,13.0,25.0,101.24,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T21:00:00.000000,-6.6,-13.6,57.0,9.0,25.0,101.32,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T22:00:00.000000,-7.3,-14.7,55.0,13.0,25.0,101.34,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-10T23:00:00.000000,-8.6,-15.6,57.0,19.0,25.0,101.44,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T00:00:00.000000,-9.5,-16.8,55.0,17.0,25.0,101.43,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T01:00:00.000000,-10.7,-17.8,56.0,17.0,25.0,101.49,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T02:00:00.000000,-12.0,-18.9,56.0,19.0,25.0,101.57,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T03:00:00.000000,-12.7,-19.4,57.0,19.0,25.0,101.64,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T04:00:00.000000,-13.4,-20.1,57.0,17.0,25.0,101.66,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T05:00:00.000000,-13.9,-21.0,55.0,19.0,25.0,101.66,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T06:00:00.000000,-14.4,-21.1,57.0,20.0,25.0,101.72,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T07:00:00.000000,-14.4,-21.0,57.0,13.0,25.0,101.77,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T08:00:00.000000,-14.7,-21.4,57.0,15.0,24.1,101.8,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T09:00:00.000000,-14.3,-20.8,58.0,15.0,24.1,101.81,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T10:00:00.000000,-13.9,-20.9,55.0,11.0,19.3,101.89,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T11:00:00.000000,-13.4,-20.8,54.0,15.0,24.1,101.78,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T12:00:00.000000,-12.7,-20.4,53.0,17.0,24.1,101.68,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T13:00:00.000000,-12.2,-20.0,52.0,19.0,24.1,101.63,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T14:00:00.000000,-11.4,-19.4,52.0,20.0,24.1,101.56,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T15:00:00.000000,-11.6,-19.9,50.0,20.0,24.1,101.61,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T16:00:00.000000,-11.8,-20.9,47.0,20.0,24.1,101.6,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T17:00:00.000000,-11.9,-20.1,51.0,26.0,24.1,101.56,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T18:00:00.000000,-12.0,-19.9,52.0,24.0,25.0,101.51,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T19:00:00.000000,-11.8,-19.2,54.0,30.0,25.0,101.43,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T20:00:00.000000,-11.2,-18.1,57.0,24.0,25.0,101.4,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T21:00:00.000000,-11.2,-16.5,65.0,19.0,25.0,101.32,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T22:00:00.000000,-10.8,-16.0,65.0,22.0,25.0,101.29,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-11T23:00:00.000000,-10.7,-15.7,67.0,20.0,25.0,101.19,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T00:00:00.000000,-10.0,-15.2,66.0,19.0,25.0,101.17,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T01:00:00.000000,-9.8,-15.2,65.0,24.0,25.0,101.13,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T02:00:00.000000,-9.4,-15.0,64.0,26.0,25.0,101.08,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T03:00:00.000000,-9.0,-14.7,63.0,33.0,25.0,101.02,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T04:00:00.000000,-8.5,-14.1,64.0,22.0,25.0,100.93,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T05:00:00.000000,-8.0,-13.7,64.0,30.0,25.0,100.81,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T06:00:00.000000,-7.6,-13.1,65.0,28.0,25.0,100.76,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T07:00:00.000000,-7.3,-12.7,65.0,28.0,16.1,100.69,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T08:00:00.000000,-7.1,-11.3,72.0,33.0,6.4,100.61,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T09:00:00.000000,-6.8,-10.5,75.0,33.0,3.2,100.54,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T10:00:00.000000,-6.2,-9.6,77.0,35.0,4.8,100.46,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T11:00:00.000000,-6.0,-9.5,76.0,32.0,2.0,100.35,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T12:00:00.000000,-5.8,-8.9,79.0,32.0,4.8,100.22,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T13:00:00.000000,-5.8,-8.6,81.0,33.0,1.2,100.09,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T14:00:00.000000,-5.7,-8.5,81.0,28.0,1.2,99.97,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T15:00:00.000000,-5.2,-7.6,83.0,26.0,0.8,99.9,Moderate Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T16:00:00.000000,-4.9,-7.3,83.0,33.0,0.6,99.88,Moderate Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T17:00:00.000000,-5.1,-7.6,83.0,33.0,1.0,99.83,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T18:00:00.000000,-5.4,-8.1,81.0,35.0,1.2,99.76,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T19:00:00.000000,-5.0,-7.6,82.0,30.0,4.0,99.72,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T20:00:00.000000,-5.0,-7.8,81.0,28.0,6.4,99.64,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T21:00:00.000000,-4.7,-7.6,80.0,24.0,6.4,99.56,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T22:00:00.000000,-4.1,-6.8,81.0,26.0,25.0,99.47,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-12T23:00:00.000000,-4.6,-7.0,83.0,28.0,3.2,99.4,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T00:00:00.000000,-5.1,-7.5,83.0,28.0,2.4,99.3,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T01:00:00.000000,-5.0,-7.7,81.0,24.0,4.8,99.24,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T02:00:00.000000,-4.8,-7.5,81.0,22.0,25.0,99.22,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T03:00:00.000000,-4.5,-6.9,83.0,19.0,4.8,99.19,"Freezing Drizzle,Snow"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T04:00:00.000000,-5.0,-7.4,83.0,24.0,11.3,99.13,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T05:00:00.000000,-5.1,-7.7,82.0,20.0,12.9,99.06,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T06:00:00.000000,-5.4,-7.8,83.0,22.0,16.1,98.94,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T07:00:00.000000,-5.1,-7.7,82.0,22.0,16.1,98.84,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T08:00:00.000000,-5.1,-7.5,83.0,26.0,8.0,98.69,Freezing Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T09:00:00.000000,-5.0,-7.3,84.0,32.0,4.8,98.56,"Freezing Rain,Snow Grains"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-01-13T10:00:00.000000,-4.8,-7.2,83.0,26.0,12.9,98.44,Freezing Drizzle
